,is_fake,emoji
6061,0,"{'💀': 'skull', '🇹🇭': 'flag: Thailand', '📷': 'camera', '😵\u200d💫': 'face with spiral eyes'}"
6062,0,"{'🌱': 'seedling', '❤️\u200d🔥': 'heart on fire', '🎢': 'roller coaster'}"
6063,0,"{'✨': 'sparkles', '🥺': 'pleading face'}"
6064,0,"{'👟': 'running shoe', '🤩': 'star-struck', '😎': 'smiling face with sunglasses', '⚡': 'high voltage'}"
6065,0,"{'🙆🏻\u200d♂️': 'man gesturing OK: light skin tone', '😎': 'smiling face with sunglasses', '⚡': 'high voltage'}"
6066,0,"{'😭': 'loudly crying face', '🤙🏻': 'call me hand: light skin tone', '🤖': 'robot', '🦾': 'mechanical arm', '😥': 'sad but relieved face', '✨': 'sparkles', '🥶': 'cold face'}"
6067,0,"{'🤯': 'exploding head', '😱': 'face screaming in fear', '🌪': 'tornado', '🥺': 'pleading face', '🙇🏻\u200d♂️': 'man bowing: light skin tone'}"
6068,0,"{'🇸🇬': 'flag: Singapore', '❤️': 'red heart', '🔊': 'speaker high volume', '💥': 'collision', '🥇': '1st place medal', '🏆': 'trophy', '😱': 'face screaming in fear', '👏': 'clapping hands', '🗓': 'spiral calendar', '🎥': 'movie camera', '🙇🏻\u200d♀️': 'woman bowing: light skin tone'}"
6069,0,{'😌': 'relieved face'}
6070,0,"{'🙏🏻': 'folded hands: light skin tone', '🏆': 'trophy', '🤘🏻': 'sign of the horns: light skin tone', '😱': 'face screaming in fear', '🤍': 'white heart', '😵\u200d💫': 'face with spiral eyes', '🙇🏻\u200d♂️': 'man bowing: light skin tone', '😎': 'smiling face with sunglasses', '🥵': 'hot face'}"
6071,0,"{'😅': 'grinning face with sweat', '🙏🏻': 'folded hands: light skin tone', '😤': 'face with steam from nose', '🦾': 'mechanical arm', '🎵': 'musical note', '💯': 'hundred points', '✨': 'sparkles', '😎': 'smiling face with sunglasses'}"
6072,0,"{'😜': 'winking face with tongue', '🙃': 'upside-down face'}"
6073,0,"{'🇸🇬': 'flag: Singapore', '🤍': 'white heart', '🙆🏻\u200d♂️': 'man gesturing OK: light skin tone', '🥺': 'pleading face'}"
6074,0,"{'😜': 'winking face with tongue', '🎙': 'studio microphone', '🙈': 'see-no-evil monkey', '👋🏻': 'waving hand: light skin tone', '🎵': 'musical note', '✌🏻': 'victory hand: light skin tone'}"
6075,0,"{'🤛🏻': 'left-facing fist: light skin tone', '😉': 'winking face', '🤘🏻': 'sign of the horns: light skin tone', '🧺': 'basket', '💯': 'hundred points', '✨': 'sparkles'}"
6076,0,"{'😌': 'relieved face', '😤': 'face with steam from nose', '🍃': 'leaf fluttering in wind'}"
6077,0,"{'🇸🇬': 'flag: Singapore', '😜': 'winking face with tongue'}"
6078,0,"{'🙏🏻': 'folded hands: light skin tone', '😭': 'loudly crying face', '🎵': 'musical note', '🍃': 'leaf fluttering in wind', '😬': 'grimacing face', '💯': 'hundred points', '🔥': 'fire'}"
6079,0,"{'🏻': 'light skin tone', '😩': 'weary face', '🙆🏻\u200d♂️': 'man gesturing OK: light skin tone', '😛': 'face with tongue'}"
6080,0,"{'💁🏻\u200d♂️': 'man tipping hand: light skin tone', '👟': 'running shoe', '😎': 'smiling face with sunglasses', '⚡': 'high voltage'}"
6081,0,"{'😜': 'winking face with tongue', '🔥': 'fire', '🎵': 'musical note'}"
6082,0,"{'😳': 'flushed face', '🤍': 'white heart', '🙃': 'upside-down face', '🤪': 'zany face'}"
6083,0,"{'⚡': 'high voltage', '👍🏻': 'thumbs up: light skin tone', '🎵': 'musical note', '🛖': 'hut', '🍃': 'leaf fluttering in wind', '💃🏻': 'woman dancing: light skin tone', '🔥': 'fire', '🥵': 'hot face'}"
6084,0,{'😊': 'smiling face with smiling eyes'}
6085,0,{'🤪': 'zany face'}
6086,0,{}
6087,0,{'🥰': 'smiling face with hearts'}
6088,0,{}
6089,0,{}
6090,0,{'❤️': 'red heart'}
6091,0,{'❤️': 'red heart'}
6092,0,{'🥰': 'smiling face with hearts'}
6093,0,"{'😝': 'squinting face with tongue', '🦚': 'peacock', '🎤': 'microphone'}"
6094,0,{}
6095,0,{'🎁': 'wrapped gift'}
6096,0,{}
6097,0,{}
6098,0,{'🎁': 'wrapped gift'}
6099,0,{}
6100,0,"{'🎄': 'Christmas tree', '🎁': 'wrapped gift', '😜': 'winking face with tongue'}"
6101,0,{}
6102,0,{'😙': 'kissing face with smiling eyes'}
6103,0,{}
6104,0,{}
6105,0,{}
6106,0,{}
6107,0,"{'😍': 'smiling face with heart-eyes', '🥰': 'smiling face with hearts'}"
6108,0,"{'🥳': 'partying face', '🎂': 'birthday cake'}"
6109,0,{}
6110,0,{}
6111,0,{}
6112,0,{}
6113,0,{}
6114,0,"{'🥰': 'smiling face with hearts', '🦞': 'lobster'}"
6115,0,{}
6116,0,{}
6117,0,{}
6118,0,"{'🎂': 'birthday cake', '🥳': 'partying face'}"
6119,0,{}
6120,0,{}
6121,0,"{'❤️': 'red heart', '😍': 'smiling face with heart-eyes', '🥰': 'smiling face with hearts'}"
6122,0,{}
6123,0,{}
6124,0,"{'🐷': 'pig face', '🎂': 'birthday cake'}"
6125,0,{}
6126,0,{'😍': 'smiling face with heart-eyes'}
6127,0,"{'🥰': 'smiling face with hearts', '🍊': 'tangerine'}"
6128,0,{}
6129,0,{}
6130,0,{'🦀': 'crab'}
6131,0,{'🦀': 'crab'}
6132,0,{}
6133,0,{'🍝': 'spaghetti'}
6134,0,"{'☀️': 'sun', '🖤': 'black heart'}"
6135,0,{}
6136,0,{}
6137,0,"{'☑️': 'check box with check', '🍻': 'clinking beer mugs'}"
6138,0,"{'🇸🇬': 'flag: Singapore', '💪🏼': 'flexed biceps: medium-light skin tone'}"
6139,0,{}
6140,0,{}
6141,0,"{'🇸🇬': 'flag: Singapore', '✈️': 'airplane', '🇬🇧': 'flag: United Kingdom'}"
6142,0,{'💪🏼': 'flexed biceps: medium-light skin tone'}
6143,0,{'🌈': 'rainbow'}
6144,0,{'💙': 'blue heart'}
6145,0,"{'🇸🇬': 'flag: Singapore', '😛': 'face with tongue', '💪🏼': 'flexed biceps: medium-light skin tone'}"
6146,0,"{'❤️': 'red heart', '🇹🇭': 'flag: Thailand', '🙏': 'folded hands'}"
6147,0,{'😂': 'face with tears of joy'}
6148,0,{'😂': 'face with tears of joy'}
6149,0,"{'🇹🇭': 'flag: Thailand', '🙏': 'folded hands'}"
6150,0,{}
6151,0,"{'🇸🇬': 'flag: Singapore', '💪🏼': 'flexed biceps: medium-light skin tone'}"
6152,0,{}
6153,0,{'🐣': 'hatching chick'}
6154,0,{}
6155,0,{'📸': 'camera with flash'}
6156,0,{}
6157,0,{}
6158,0,"{'🇺🇸': 'flag: United States', '🇬🇧': 'flag: United Kingdom', '🇦🇺': 'flag: Australia'}"
6159,0,"{'❤️': 'red heart', '🇮🇩': 'flag: Indonesia'}"
6160,0,{'🇸🇬': 'flag: Singapore'}
6161,0,{'💯': 'hundred points'}
6162,0,"{'🍜': 'steaming bowl', '😂': 'face with tears of joy', '🍻': 'clinking beer mugs'}"
6163,0,"{'💪🏼': 'flexed biceps: medium-light skin tone', '🍻': 'clinking beer mugs'}"
6164,0,"{'💦': 'sweat droplets', '🔥': 'fire'}"
6165,0,"{'🇸🇬': 'flag: Singapore', '🍻': 'clinking beer mugs'}"
6166,0,{'🇸🇬': 'flag: Singapore'}
6167,0,"{'😂': 'face with tears of joy', '😎': 'smiling face with sunglasses', '🥳': 'partying face'}"
6168,0,"{'🏃\u200d♂️': 'man running', '🥳': 'partying face', '🎂': 'birthday cake'}"
6169,0,{'🍻': 'clinking beer mugs'}
6170,0,{}
6171,0,{}
6172,0,{}
6173,0,"{'🇹🇭': 'flag: Thailand', '🙏': 'folded hands', '🥉': '3rd place medal'}"
6174,0,"{'✈️': 'airplane', '👋': 'waving hand', '🇹🇭': 'flag: Thailand', '🥳': 'partying face'}"
6175,0,"{'😂': 'face with tears of joy', '💰': 'money bag'}"
6176,0,{}
6177,0,{}
6178,0,"{'🇸🇬': 'flag: Singapore', '🇺🇸': 'flag: United States', '🇬🇧': 'flag: United Kingdom'}"
6179,0,"{'👏': 'clapping hands', '🥇': '1st place medal', '🌎': 'globe showing Americas', '💪🏼': 'flexed biceps: medium-light skin tone'}"
6180,0,"{'⚖️': 'balance scale', '🇸🇬': 'flag: Singapore', '☑️': 'check box with check', '💪🏼': 'flexed biceps: medium-light skin tone'}"
6181,0,"{'😅': 'grinning face with sweat', '🍻': 'clinking beer mugs'}"
6182,0,{}
6183,0,"{'🇸🇬': 'flag: Singapore', '💦': 'sweat droplets', '👟': 'running shoe', '🇩🇪': 'flag: Germany', '🍜': 'steaming bowl', '✅': 'check mark button'}"
6184,0,{'🤞': 'crossed fingers'}
6185,0,{}
6186,0,"{'🍞': 'bread', '👏🏻': 'clapping hands: light skin tone', '🎉': 'party popper', '🤪': 'zany face'}"
6187,0,{'🙌': 'raising hands'}
6188,0,{}
6189,0,{}
6190,0,{}
6191,0,{'😎': 'smiling face with sunglasses'}
6192,0,{}
6193,0,{'😎': 'smiling face with sunglasses'}
6194,0,"{'🚨': 'police car light', '⬇️': 'down arrow', '🥵': 'hot face'}"
6195,0,{}
6196,0,{'🙃': 'upside-down face'}
6197,0,{}
6198,0,{'✌️': 'victory hand'}
6199,0,{}
6200,0,{}
6201,0,{}
6202,0,{'🙌': 'raising hands'}
6203,0,{}
6204,0,{}
6205,0,{}
6206,0,{}
6207,0,{'😜': 'winking face with tongue'}
6208,0,{}
6209,0,{}
6210,0,{'😘': 'face blowing a kiss'}
6211,0,{'🙌': 'raising hands'}
6212,0,{}
6213,0,{}
6214,0,"{'😵': 'knocked-out face', '👀': 'eyes'}"
6215,0,{'🤤': 'drooling face'}
6216,0,{}
6217,0,{}
6218,0,{}
6219,0,{}
6220,0,{}
6221,0,{}
6222,0,{'🥺': 'pleading face'}
6223,0,{}
6224,0,"{'❤': 'red heart', '🌭': 'hot dog'}"
6225,0,{'🙏': 'folded hands'}
6226,0,{'✌': 'victory hand'}
6227,0,{'🙌': 'raising hands'}
6228,0,{'🙌': 'raising hands'}
6229,0,{'💙': 'blue heart'}
6230,0,{'🙃': 'upside-down face'}
6231,0,{'🫀': 'anatomical heart'}
6232,0,{'🙌': 'raising hands'}
6233,0,{'🙌': 'raising hands'}
6234,0,{'😪': 'sleepy face'}
6235,0,{}
6236,0,{'📸': 'camera with flash'}
6237,0,"{'😂': 'face with tears of joy', '🎉': 'party popper', '😉': 'winking face'}"
6238,0,{}
6239,0,"{'🙏🏼': 'folded hands: medium-light skin tone', '😉': 'winking face', '👟': 'running shoe'}"
6240,0,"{'😃': 'grinning face with big eyes', '🙏🏼': 'folded hands: medium-light skin tone'}"
6241,0,"{'😀': 'grinning face', '👍': 'thumbs up'}"
6242,0,"{'⌚': 'watch', '💦': 'sweat droplets', '👟': 'running shoe', '😍': 'smiling face with heart-eyes', '🙏🏼': 'folded hands: medium-light skin tone'}"
6243,0,{'😵\u200d💫': 'face with spiral eyes'}
6244,0,{}
6245,0,"{'🏃🏻\u200d♀️': 'woman running: light skin tone', '😍': 'smiling face with heart-eyes', '😉': 'winking face'}"
6246,0,{'🙏🏼': 'folded hands: medium-light skin tone'}
6247,0,{'😆': 'grinning squinting face'}
6248,0,{}
6249,0,{'😄': 'grinning face with smiling eyes'}
6250,0,"{'⌚': 'watch', '👟': 'running shoe', '👕': 't-shirt', '😊': 'smiling face with smiling eyes', '💪🏼': 'flexed biceps: medium-light skin tone'}"
6251,0,"{'➡️': 'right arrow', '💤': 'zzz', '😬': 'grimacing face', '😅': 'grinning face with sweat'}"
6252,0,{'🤍': 'white heart'}
6253,0,{}
6254,0,{'🥲': 'smiling face with tear'}
6255,0,"{'🤍': 'white heart', '🎉': 'party popper'}"
6256,0,"{'😂': 'face with tears of joy', '🎥': 'movie camera', '👍': 'thumbs up', '🙏🏼': 'folded hands: medium-light skin tone', '💪🏼': 'flexed biceps: medium-light skin tone'}"
6257,0,"{'😅': 'grinning face with sweat', '🙏🏼': 'folded hands: medium-light skin tone', '🥴': 'woozy face'}"
6258,0,"{'😅': 'grinning face with sweat', '🙏🏼': 'folded hands: medium-light skin tone', '🎉': 'party popper', '💪🏼': 'flexed biceps: medium-light skin tone'}"
6259,0,"{'😅': 'grinning face with sweat', '😉': 'winking face'}"
6260,0,"{'👟': 'running shoe', '⏱': 'stopwatch', '🎉': 'party popper', '👕': 't-shirt', '🙏🏼': 'folded hands: medium-light skin tone', '🕶': 'sunglasses'}"
6261,0,{'🤍': 'white heart'}
6262,0,"{'🦄': 'unicorn', '💕': 'two hearts'}"
6263,0,"{'🧡': 'orange heart', '🖤': 'black heart'}"
6264,0,"{'😳': 'flushed face', '😉': 'winking face'}"
6265,0,"{'®': 'registered', '➡️': 'right arrow'}"
6266,0,"{'😍': 'smiling face with heart-eyes', '😎': 'smiling face with sunglasses', '💗': 'growing heart'}"
6267,0,{'🤍': 'white heart'}
6268,0,"{'🥲': 'smiling face with tear', '😍': 'smiling face with heart-eyes', '👍': 'thumbs up'}"
6269,0,"{'😘': 'face blowing a kiss', '🔈': 'speaker low volume', '😍': 'smiling face with heart-eyes', '🥰': 'smiling face with hearts'}"
6270,0,"{'🥲': 'smiling face with tear', '😢': 'crying face'}"
6271,0,{'😜': 'winking face with tongue'}
6272,0,"{'➡️': 'right arrow', '👍': 'thumbs up', '😎': 'smiling face with sunglasses', '🕶': 'sunglasses'}"
6273,0,"{'😘': 'face blowing a kiss', '😅': 'grinning face with sweat'}"
6274,0,{'🤣': 'rolling on the floor laughing'}
6275,0,"{'🇸🇬': 'flag: Singapore', '📸': 'camera with flash', '😉': 'winking face'}"
6276,0,{}
6277,0,"{'🥈': '2nd place medal', '😢': 'crying face'}"
6278,0,"{'🌊': 'water wave', '❤️': 'red heart', '🌷': 'tulip'}"
6279,0,"{'❤️': 'red heart', '🤍': 'white heart'}"
6280,0,"{'💪🏻': 'flexed biceps: light skin tone', '❤️': 'red heart', '🤍': 'white heart', '🌷': 'tulip'}"
6281,0,"{'❤️': 'red heart', '🤍': 'white heart'}"
6282,0,"{'❤️': 'red heart', '🤍': 'white heart'}"
6283,0,{'🤍': 'white heart'}
6284,0,"{'❤️': 'red heart', '🏻': 'light skin tone'}"
6285,0,{}
6286,0,"{'💪🏻': 'flexed biceps: light skin tone', '❤️': 'red heart', '🤍': 'white heart', '🔭': 'telescope'}"
6287,0,"{'🛒': 'shopping cart', '😌': 'relieved face'}"
6288,0,{}
6289,0,{}
6290,0,"{'💪🏻': 'flexed biceps: light skin tone', '❤️': 'red heart', '💜': 'purple heart', '🦓': 'zebra'}"
6291,0,"{'💪🏻': 'flexed biceps: light skin tone', '☺️': 'smiling face', '🤍': 'white heart', '🥲': 'smiling face with tear'}"
6292,0,"{'❤️': 'red heart', '😭': 'loudly crying face', '💗': 'growing heart', '🌈': 'rainbow', '🖐🏻': 'hand with fingers splayed: light skin tone'}"
6293,0,"{'🤍': 'white heart', '🍀': 'four leaf clover'}"
6294,0,{}
6295,0,"{'❤️': 'red heart', '🤍': 'white heart'}"
6296,0,"{'🧁': 'cupcake', '🍯': 'honey pot', '🧸': 'teddy bear'}"
6297,0,{'🌻': 'sunflower'}
6298,0,"{'💪🏻': 'flexed biceps: light skin tone', '❤️': 'red heart', '🤍': 'white heart'}"
6299,0,"{'💪🏻': 'flexed biceps: light skin tone', '❤️': 'red heart'}"
6300,0,"{'❤️': 'red heart', '🍋': 'lemon', '🏻': 'light skin tone', '🤭': 'face with hand over mouth', '🥺': 'pleading face', '🌈': 'rainbow', '💪🏻': 'flexed biceps: light skin tone', '👹': 'ogre'}"
6301,0,{'❤️': 'red heart'}
6302,0,{'✨': 'sparkles'}
6303,0,"{'❤️': 'red heart', '🥲': 'smiling face with tear', '🧸': 'teddy bear'}"
6304,0,"{'❤️': 'red heart', '💗': 'growing heart', '😚': 'kissing face with closed eyes', '🤭': 'face with hand over mouth', '🤍': 'white heart', '🌈': 'rainbow'}"
6305,0,"{'💗': 'growing heart', '👺': 'goblin'}"
6306,0,"{'🤭': 'face with hand over mouth', '🏻': 'light skin tone'}"
6307,0,"{'💪🏻': 'flexed biceps: light skin tone', '❤️': 'red heart', '🤍': 'white heart', '🏻': 'light skin tone'}"
6308,0,"{'😮\u200d💨': 'face exhaling', '🏥': 'hospital', '🥲': 'smiling face with tear', '💗': 'growing heart'}"
6309,0,"{'❤️': 'red heart', '🥲': 'smiling face with tear', '💗': 'growing heart', '😚': 'kissing face with closed eyes', '😭': 'loudly crying face', '‼️': 'double exclamation mark', '🏰': 'castle', '🏻': 'light skin tone', '📚': 'books', '🧬': 'dna', '🎢': 'roller coaster', '😮\u200d💨': 'face exhaling', '🌍': 'globe showing Europe-Africa'}"
6310,0,{'🤍': 'white heart'}
6311,0,"{'❤️': 'red heart', '‼️': 'double exclamation mark', '🥲': 'smiling face with tear', '👺': 'goblin'}"
6312,0,"{'❤️': 'red heart', '‼️': 'double exclamation mark', '🥺': 'pleading face', '💪🏻': 'flexed biceps: light skin tone', '💙': 'blue heart'}"
6313,0,{}
6314,0,"{'🙆🏻\u200d♀️': 'woman gesturing OK: light skin tone', '❤️': 'red heart', '🤩': 'star-struck'}"
6315,0,"{'❤️': 'red heart', '😚': 'kissing face with closed eyes', '🙆🏻\u200d♀️': 'woman gesturing OK: light skin tone', '🎗': 'reminder ribbon', '💪🏻': 'flexed biceps: light skin tone', '📸': 'camera with flash'}"
6316,0,"{'🍊': 'tangerine', '🐯': 'tiger face'}"
6317,0,"{'🖕🏻': 'middle finger: light skin tone', '💜': 'purple heart'}"
6318,0,"{'❤️': 'red heart', '💗': 'growing heart', '🙆🏻\u200d♀️': 'woman gesturing OK: light skin tone', '👀': 'eyes', '👈🏻': 'backhand index pointing left: light skin tone', '💪🏻': 'flexed biceps: light skin tone', '☹️': 'frowning face'}"
6319,0,"{'❤️': 'red heart', '🥴': 'woozy face'}"
6320,0,"{'❤️': 'red heart', '😪': 'sleepy face', '☹️': 'frowning face'}"
6321,0,"{'❤️': 'red heart', '💗': 'growing heart'}"
6322,0,"{'💪🏻': 'flexed biceps: light skin tone', '❤️': 'red heart', '🌈': 'rainbow'}"
6323,0,"{'🤗': 'hugging face', '❤️': 'red heart', '💪🏻': 'flexed biceps: light skin tone', '💗': 'growing heart'}"
6324,1,{}
6325,1,{}
6326,1,{}
6327,1,{}
6328,1,{}
6329,1,{}
6330,1,{}
6331,1,{}
6332,1,{}
6333,1,{}
6334,1,{}
6335,1,{}
6336,1,{'👉': 'backhand index pointing right'}
6337,1,{'👉': 'backhand index pointing right'}
6338,1,{'👉': 'backhand index pointing right'}
6339,1,{}
6340,1,{}
6341,1,{}
6342,1,{}
6343,1,{}
6344,1,{}
6345,1,{}
6346,1,{}
6347,1,{'💋': 'kiss mark'}
6348,1,{}
6349,1,{'👉': 'backhand index pointing right'}
6350,1,{}
6351,1,"{'🤗': 'hugging face', '💎': 'gem stone'}"
6352,1,{}
6353,1,{}
6354,1,{'👉': 'backhand index pointing right'}
6355,1,{}
6356,1,{'👉': 'backhand index pointing right'}
6357,1,{}
6358,1,{'👉': 'backhand index pointing right'}
6359,1,{'👉': 'backhand index pointing right'}
6360,1,{'👉': 'backhand index pointing right'}
6361,1,{'👉': 'backhand index pointing right'}
6362,1,{'👉': 'backhand index pointing right'}
6363,1,{}
6364,1,{}
6365,1,{'💋': 'kiss mark'}
6366,1,{}
6367,1,{}
6368,1,{}
6369,1,{'💋': 'kiss mark'}
6370,1,{}
6371,1,{'💟': 'heart decoration'}
6372,1,{}
6373,1,{'😍': 'smiling face with heart-eyes'}
6374,1,{}
6375,1,{}
6376,1,{}
6377,1,{}
6378,1,{}
6379,1,{}
6380,1,{'😁': 'beaming face with smiling eyes'}
6381,1,{}
6382,1,{}
6383,1,"{'❤️': 'red heart', '🥰': 'smiling face with hearts'}"
6384,1,{'💯': 'hundred points'}
6385,1,"{'😘': 'face blowing a kiss', '🥰': 'smiling face with hearts'}"
6386,1,"{'😻': 'smiling cat with heart-eyes', '😗': 'kissing face'}"
6387,1,"{'❤️': 'red heart', '😗': 'kissing face', '😻': 'smiling cat with heart-eyes', '✌️': 'victory hand'}"
6388,1,{}
6389,1,{}
6390,1,{}
6391,1,{}
6392,1,{}
6393,1,{}
6394,1,{}
6395,1,{}
6396,1,{}
6397,1,{}
6398,1,{}
6399,1,{}
6400,1,{}
6401,1,{}
6402,1,{}
6403,1,{}
6404,1,{}
6405,1,{}
6406,1,{}
6407,1,{}
6408,1,{}
6409,1,{}
6410,1,{}
6411,1,{}
6412,1,{}
6413,1,{}
6414,1,{}
6415,1,{}
6416,1,{}
6417,1,{}
6418,1,{}
6419,1,{}
6420,1,{}
6421,1,{}
6422,1,{}
6423,1,{}
6424,1,{}
6425,1,{}
6426,1,{}
6427,1,{}
6428,1,{}
6429,1,{}
6430,1,{}
6431,1,{}
6432,1,{}
6433,1,{}
6434,1,{}
6435,1,{}
6436,1,{}
6437,1,{}
6438,1,{}
6439,1,{}
6440,1,{}
6441,1,{}
6442,1,{}
6443,1,{}
6444,1,{}
6445,1,{}
6446,1,{}
6447,1,{}
6448,1,{}
6449,1,{}
6450,1,{}
6451,1,{}
6452,1,{}
6453,1,{}
6454,1,{}
6455,1,{}
6456,1,{}
6457,1,{}
6458,1,{}
6459,1,{}
6460,1,{}
6461,1,{}
6462,1,{}
6463,1,{}
6464,1,{}
6465,1,{}
6466,1,{}
6467,1,{}
6468,1,{}
6469,1,{}
6470,1,{}
6471,1,{}
6472,1,{}
6473,1,{}
6474,1,{}
6475,1,{}
6476,1,{}
6477,1,{}
6478,1,{}
6479,1,{}
6480,1,{}
6481,1,{}
6482,1,{}
6483,1,{}
6484,1,{}
6485,1,{}
6486,1,{}
6487,1,{}
6488,1,{}
6489,1,{}
6490,1,{}
6491,1,{}
6492,1,{}
6493,1,{}
6494,1,{}
6495,1,{}
6496,1,{}
6497,1,{}
6498,1,{}
6499,1,{}
6500,1,{}
6501,1,{}
6502,1,{}
6503,1,{}
6504,1,{}
6505,1,{}
6506,1,{}
6507,1,{}
6508,1,{}
6509,1,{}
6510,1,{}
6511,1,{}
6512,1,{}
6513,1,{}
6514,1,{}
6515,1,{}
6516,1,{}
6517,1,{}
6518,1,{}
6519,1,{}
6520,1,{}
6521,1,{}
6522,1,{}
6523,1,{}
6524,1,{}
6525,1,{}
6526,1,{}
6527,1,{}
6528,1,{}
6529,1,{}
6530,1,{}
6531,1,{}
6532,1,{}
6533,1,{}
6534,1,{}
6535,1,{}
6536,1,{}
6537,1,{}
6538,1,{}
6539,1,{}
6540,1,{}
6541,1,{}
6542,1,{}
6543,1,{}
6544,1,{}
6545,1,{}
6546,1,{}
6547,1,{}
6548,1,{}
6549,1,{}
6550,1,{}
6551,1,{}
6552,1,{}
6553,1,{}
6554,1,{}
6555,1,{}
6556,1,{}
6557,1,{}
6558,1,{}
6559,1,{}
6560,1,{}
6561,1,{}
6562,1,{}
6563,1,{}
6564,1,{}
6565,1,{}
6566,1,{}
6567,1,{}
6568,1,{}
6569,1,{}
6570,1,{}
6571,1,{}
6572,1,{}
6573,1,{}
6574,1,{}
6575,1,{}
6576,1,{}
6577,1,{}
6578,1,{}
6579,1,{}
6580,1,{}
6581,1,{}
6582,1,{}
6583,1,{}
6584,1,{}
6585,1,{}
6586,1,{}
6587,1,{}
6588,1,{}
6589,1,{}
6590,1,{}
6591,1,{}
6592,1,{}
6593,1,{}
6594,1,{}
6595,1,{}
6596,1,{}
6597,1,{}
6598,1,{}
6599,1,{}
6600,1,{}
6601,1,{}
6602,1,{}
6603,1,{}
6604,1,{}
6605,1,{}
6606,1,{}
6607,1,{}
6608,1,{}
6609,1,{}
6610,1,{}
6611,1,{}
6612,1,{}
6613,1,{}
6614,1,{}
6615,1,{}
6616,1,{}
6617,1,{}
6618,1,{}
6619,1,{}
6620,1,{}
6621,1,{}
6622,1,{}
6623,1,{}
6624,1,{}
6625,1,{}
6626,1,{}
6627,1,{}
6628,1,{}
6629,1,{}
6630,1,{}
6631,1,{}
6632,1,{}
6633,1,{}
6634,1,{}
6635,1,{}
6636,1,{}
6637,1,{}
6638,1,{}
6639,1,{}
6640,1,{}
6641,1,{}
6642,1,{}
6643,1,{}
6644,1,{}
6645,1,{}
6646,1,{}
6647,1,{}
6648,1,{}
6649,1,{}
6650,1,{}
6651,1,{}
6652,1,{}
6653,1,{}
6654,1,{}
6655,1,{}
6656,1,{}
6657,1,{}
6658,1,{}
6659,1,{}
6660,1,{}
6661,1,{}
6662,1,{}
6663,1,{}
6664,1,{}
6665,1,{}
6666,1,{}
6667,1,{}
6668,1,{}
6669,1,{}
6670,1,{}
6671,1,{}
6672,1,{}
6673,1,{}
6674,1,{}
6675,1,{}
6676,1,{}
6677,1,{}
6678,1,{}
6679,1,{}
6680,1,{}
6681,1,{}
6682,1,{}
6683,1,{}
6684,1,{}
6685,1,{}
6686,1,{}
6687,1,{}
6688,1,{}
6689,1,{}
6690,1,{}
6691,1,{}
6692,1,{}
6693,1,{}
6694,1,{}
6695,1,{}
6696,1,{}
6697,1,{}
6698,1,{}
6699,1,{}
6700,1,{}
6701,1,{}
6702,1,{}
6703,1,{}
6704,1,{}
6705,1,{}
6706,1,{}
6707,1,{}
6708,1,{}
6709,1,{}
6710,1,{}
6711,1,{}
6712,1,{}
6713,1,{}
6714,1,{}
6715,1,{}
6716,1,{}
6717,1,{}
6718,1,{}
6719,1,{}
6720,1,{}
6721,1,{}
6722,1,{}
6723,1,{}
6724,1,{}
6725,1,{}
6726,1,{}
6727,1,{}
6728,1,{}
6729,1,{}
6730,1,{}
6731,1,{}
6732,1,{}
6733,1,{}
6734,1,{}
6735,1,{}
6736,1,{}
6737,1,{}
6738,1,{}
6739,1,{}
6740,1,{}
6741,1,{}
6742,1,{}
6743,1,{}
6744,1,{}
6745,1,{}
6746,1,{}
6747,1,{}
6748,1,{}
6749,1,{}
6750,1,{}
6751,1,{}
6752,1,{}
6753,1,{}
6754,1,{}
6755,1,{}
6756,1,{}
6757,1,{}
6758,1,{}
6759,1,{}
6760,1,{}
6761,1,{}
6762,1,{}
6763,1,{}
6764,1,{}
6765,1,{}
6766,1,{}
6767,1,{}
6768,1,{}
6769,1,{}
6770,1,{}
6771,1,{}
6772,1,{}
6773,1,{}
6774,1,{}
6775,1,{}
6776,1,{}
6777,1,{}
6778,1,{}
6779,1,{}
6780,1,{}
6781,1,{}
6782,1,{}
6783,1,{}
6784,1,{}
6785,1,{}
6786,1,{}
6787,1,{}
6788,1,{}
6789,1,{}
6790,1,{}
6791,1,{}
6792,1,{}
6793,1,{}
6794,1,{}
6795,1,{}
6796,1,{}
6797,1,{}
6798,1,{}
6799,1,{}
6800,1,{}
6801,1,{}
6802,1,{}
6803,1,{}
6804,1,{}
6805,1,{}
6806,1,{}
6807,1,{}
6808,1,{}
6809,1,{}
6810,1,{}
6811,1,{}
6812,1,{}
6813,1,{}
6814,1,{}
6815,1,{}
6816,1,{}
6817,1,{}
6818,1,{}
6819,1,{}
6820,1,{}
6821,1,{}
6822,1,{}
6823,1,{}
6824,1,{}
6825,1,{}
6826,1,{}
6827,1,{}
6828,1,{}
6829,1,{}
6830,1,{}
6831,1,{}
6832,1,{}
6833,1,{}
6834,1,{}
6835,1,{}
6836,1,{}
6837,1,{}
6838,1,{}
6839,1,{}
6840,1,{}
6841,1,{}
6842,1,{}
6843,1,{'📷': 'camera'}
6844,1,{}
6845,1,{}
6846,1,{}
6847,1,{}
6848,1,{}
6849,1,{}
6850,1,{'💫': 'dizzy'}
6851,1,{}
6852,1,{}
6853,1,{}
6854,1,{}
6855,1,{'✌️': 'victory hand'}
6856,1,{}
6857,1,{}
